isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	MSTRG.38077	MSTRG.38077.1	g13863	g13863.t1	sense	intergenic	57162	same_strand	upstream
1	MSTRG.61903	MSTRG.61903.1	g22129	g22129.t1	antisense	genic	0	nested	intronic
0	MSTRG.61903	MSTRG.61903.1	g22129	g22129.t2	antisense	genic	0	nested	intronic
1	MSTRG.44908	MSTRG.44908.1	g16230	g16230.t3	antisense	genic	0	nested	exonic
0	MSTRG.44908	MSTRG.44908.1	g16230	g16230.t1	antisense	genic	0	nested	exonic
0	MSTRG.44908	MSTRG.44908.1	g16230	g16230.t2	antisense	genic	0	nested	exonic
1	MSTRG.53896	MSTRG.53896.1	g19389	g19389.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.53896	MSTRG.53896.1	g19390	g19390.t2	sense	intergenic	5505	same_strand	downstream
0	MSTRG.53896	MSTRG.53896.1	g19388	g19388.t1	antisense	intergenic	2211	convergent	downstream
0	MSTRG.53896	MSTRG.53896.1	g19390	g19390.t1	sense	intergenic	5505	same_strand	downstream
1	MSTRG.63850	MSTRG.63850.2	g22865	g22865.t1	sense	intergenic	12574	same_strand	upstream
0	MSTRG.63850	MSTRG.63850.2	g22866	g22866.t1	antisense	intergenic	14840	convergent	downstream
1	MSTRG.17858	MSTRG.17858.1	g6873	g6873.t1	sense	intergenic	4789	same_strand	upstream
1	MSTRG.26272	MSTRG.26272.3	g9771	g9771.t1	sense	intergenic	5746	same_strand	downstream
0	MSTRG.26272	MSTRG.26272.3	g9771	g9771.t2	sense	intergenic	5746	same_strand	downstream
1	MSTRG.67190	MSTRG.67190.1	g24281	g24281.t1	sense	intergenic	9122	same_strand	upstream
1	MSTRG.65907	MSTRG.65907.1	g23712	g23712.t1	antisense	intergenic	656	divergent	upstream
0	MSTRG.65907	MSTRG.65907.1	g23713	g23713.t1	sense	intergenic	5628	same_strand	downstream
0	MSTRG.65907	MSTRG.65907.1	g23711	g23711.t1	antisense	intergenic	735	convergent	downstream
0	MSTRG.65907	MSTRG.65907.1	g23710	g23710.t1	antisense	intergenic	8962	convergent	downstream
1	MSTRG.17490	MSTRG.17490.1	g6726	g6726.t1	antisense	intergenic	5642	convergent	downstream
1	MSTRG.24967	MSTRG.24967.1	g9272	g9272.t1	antisense	intergenic	3054	convergent	downstream
1	MSTRG.12600	MSTRG.12600.4	g4504	g4504.t1	sense	intergenic	8025	same_strand	upstream
1	MSTRG.10282	MSTRG.10282.1	g3586	g3586.t1	antisense	intergenic	28643	divergent	upstream
1	MSTRG.3237	MSTRG.3237.1	g1157	g1157.t1	antisense	genic	0	containing	intronic
0	MSTRG.3237	MSTRG.3237.1	g1158	g1158.t1	sense	intergenic	6188	same_strand	upstream
0	MSTRG.3237	MSTRG.3237.1	g1155	g1155.t1	antisense	intergenic	8150	divergent	upstream
0	MSTRG.3237	MSTRG.3237.1	g1158	g1158.t2	sense	intergenic	6161	same_strand	upstream
0	MSTRG.3237	MSTRG.3237.1	g1154	g1154.t1	antisense	intergenic	5316	divergent	upstream
0	MSTRG.3237	MSTRG.3237.1	g1156	g1156.t1	antisense	intergenic	60	divergent	upstream
1	MSTRG.10168	MSTRG.10168.1	g3524	g3524.t1	sense	intergenic	254	same_strand	upstream
0	MSTRG.10168	MSTRG.10168.1	g3524	g3524.t2	sense	intergenic	254	same_strand	upstream
0	MSTRG.10168	MSTRG.10168.1	g3525	g3525.t1	sense	intergenic	4032	same_strand	downstream
1	MSTRG.16439	MSTRG.16439.14	g6253	g6253.t1	antisense	intergenic	26923	divergent	upstream
1	MSTRG.65457	MSTRG.65457.1	g23520	g23520.t1	sense	intergenic	618	same_strand	upstream
0	MSTRG.65457	MSTRG.65457.1	g23519	g23519.t1	antisense	intergenic	9423	divergent	upstream
1	MSTRG.10384	MSTRG.10384.1	g3607	g3607.t1	antisense	intergenic	6741	divergent	upstream
1	MSTRG.64129	MSTRG.64129.5	g22958	g22958.t1	sense	intergenic	271	same_strand	upstream
0	MSTRG.64129	MSTRG.64129.5	g22956	g22956.t1	sense	intergenic	6718	same_strand	upstream
0	MSTRG.64129	MSTRG.64129.5	g22959	g22959.t2	antisense	intergenic	1668	divergent	upstream
0	MSTRG.64129	MSTRG.64129.5	g22957	g22957.t1	sense	intergenic	3089	same_strand	upstream
0	MSTRG.64129	MSTRG.64129.5	g22959	g22959.t1	antisense	intergenic	1791	divergent	upstream
1	MSTRG.16225	MSTRG.16225.1	g6200	g6200.t1	antisense	genic	0	nested	intronic
1	MSTRG.18118	MSTRG.18118.1	g6971	g6971.t1	antisense	intergenic	4914	divergent	upstream
1	MSTRG.22042	MSTRG.22042.2	g8177	g8177.t2	antisense	intergenic	6924	convergent	downstream
0	MSTRG.22042	MSTRG.22042.2	g8177	g8177.t1	antisense	intergenic	6924	convergent	downstream
1	MSTRG.57636	MSTRG.57636.3	g20637	g20637.t1	antisense	intergenic	10666	divergent	upstream
1	MSTRG.44646	MSTRG.44646.4	g16139	g16139.t1	sense	genic	0	containing	intronic
0	MSTRG.44646	MSTRG.44646.4	g16133	g16133.t1	sense	intergenic	4094	same_strand	upstream
0	MSTRG.44646	MSTRG.44646.4	g16134	g16134.t1	antisense	intergenic	3267	convergent	downstream
0	MSTRG.44646	MSTRG.44646.4	g16130	g16130.t1	sense	intergenic	8497	same_strand	upstream
0	MSTRG.44646	MSTRG.44646.4	g16135	g16135.t1	sense	intergenic	2378	same_strand	upstream
0	MSTRG.44646	MSTRG.44646.4	g16132	g16132.t1	antisense	intergenic	4977	convergent	downstream
0	MSTRG.44646	MSTRG.44646.4	g16138	g16138.t1	antisense	genic	0	containing	intronic
0	MSTRG.44646	MSTRG.44646.4	g16131	g16131.t1	antisense	intergenic	7829	convergent	downstream
0	MSTRG.44646	MSTRG.44646.4	g16137	g16137.t1	antisense	genic	0	containing	intronic
0	MSTRG.44646	MSTRG.44646.4	g16136	g16136.t1	antisense	intergenic	1709	convergent	downstream
1	MSTRG.46113	MSTRG.46113.1	g16696	g16696.t1	sense	genic	0	nested	intronic
0	MSTRG.46113	MSTRG.46113.1	g16700	g16700.t1	antisense	intergenic	1833	convergent	downstream
0	MSTRG.46113	MSTRG.46113.1	g16698	g16698.t1	antisense	intergenic	9053	convergent	downstream
0	MSTRG.46113	MSTRG.46113.1	g16699	g16699.t2	antisense	intergenic	5191	convergent	downstream
0	MSTRG.46113	MSTRG.46113.1	g16699	g16699.t1	antisense	intergenic	5191	convergent	downstream
1	MSTRG.31961	MSTRG.31961.2	g11753	g11753.t1	antisense	intergenic	6428	convergent	downstream
1	MSTRG.5471	MSTRG.5471.1	g2004	g2004.t1	antisense	intergenic	14161	convergent	downstream
1	MSTRG.23599	MSTRG.23599.2	g8725	g8725.t1	antisense	intergenic	492	convergent	downstream
0	MSTRG.23599	MSTRG.23599.2	g8726	g8726.t1	sense	intergenic	9383	same_strand	downstream
0	MSTRG.23599	MSTRG.23599.2	g8726	g8726.t2	sense	intergenic	9383	same_strand	downstream
1	MSTRG.17458	MSTRG.17458.1	g6721	g6721.t1	sense	intergenic	23024	same_strand	downstream
0	MSTRG.17458	MSTRG.17458.1	g6720	g6720.t1	sense	intergenic	27046	same_strand	downstream
1	MSTRG.15049	MSTRG.15049.1	g5743	g5743.t1	antisense	genic	0	nested	exonic
0	MSTRG.15049	MSTRG.15049.1	g5744	g5744.t1	antisense	intergenic	7855	convergent	downstream
0	MSTRG.15049	MSTRG.15049.1	g5742	g5742.t1	antisense	intergenic	5402	divergent	upstream
1	MSTRG.25331	MSTRG.25331.1	g9429	g9429.t1	sense	intergenic	847	same_strand	upstream
0	MSTRG.25331	MSTRG.25331.1	g9431	g9431.t1	sense	intergenic	4534	same_strand	downstream
0	MSTRG.25331	MSTRG.25331.1	g9430	g9430.t1	sense	intergenic	2385	same_strand	downstream
0	MSTRG.25331	MSTRG.25331.1	g9428	g9428.t1	sense	intergenic	8304	same_strand	upstream
1	MSTRG.22399	MSTRG.22399.1	g8279	g8279.t1	antisense	intergenic	38132	convergent	downstream
1	MSTRG.53560	MSTRG.53560.2	g19254	g19254.t1	antisense	genic	0	nested	exonic
0	MSTRG.53560	MSTRG.53560.2	g19255	g19255.t1	antisense	intergenic	1894	divergent	upstream
0	MSTRG.53560	MSTRG.53560.2	g19253	g19253.t1	antisense	intergenic	3758	convergent	downstream
1	MSTRG.53118	MSTRG.53118.2	g19085	g19085.t1	antisense	genic	0	overlapping	intronic
0	MSTRG.53118	MSTRG.53118.2	g19087	g19087.t1	antisense	genic	0	containing	intronic
0	MSTRG.53118	MSTRG.53118.2	g19085	g19085.t2	antisense	genic	0	overlapping	intronic
0	MSTRG.53118	MSTRG.53118.2	g19086	g19086.t1	antisense	genic	0	containing	intronic
1	MSTRG.67685	MSTRG.67685.4	g24501	g24501.t1	sense	intergenic	8084	same_strand	upstream
1	MSTRG.53372	MSTRG.53372.1	g19198	g19198.t1	antisense	intergenic	14896	divergent	upstream
0	MSTRG.53372	MSTRG.53372.1	g19197	g19197.t1	antisense	intergenic	18004	convergent	downstream
1	MSTRG.30016	MSTRG.30016.1	g11117	g11117.t1	sense	intergenic	51495	same_strand	downstream
1	MSTRG.3896	MSTRG.3896.4	g1443	g1443.t1	antisense	intergenic	3008	divergent	upstream
0	MSTRG.3896	MSTRG.3896.4	g1444	g1444.t1	antisense	intergenic	3339	convergent	downstream
0	MSTRG.3896	MSTRG.3896.4	g1442	g1442.t1	sense	intergenic	9685	same_strand	downstream
1	MSTRG.27346	MSTRG.27346.1	g10129	g10129.t1	sense	intergenic	6109	same_strand	downstream
0	MSTRG.27346	MSTRG.27346.1	g10128	g10128.t1	antisense	intergenic	8000	convergent	downstream
1	MSTRG.14956	MSTRG.14956.1	g5698	g5698.t1	sense	intergenic	2048	same_strand	upstream
0	MSTRG.14956	MSTRG.14956.1	g5696	g5696.t1	sense	intergenic	9290	same_strand	upstream
0	MSTRG.14956	MSTRG.14956.1	g5697	g5697.t1	sense	intergenic	3363	same_strand	upstream
1	MSTRG.67644	MSTRG.67644.1	g24484	g24484.t1	antisense	intergenic	83	convergent	downstream
1	MSTRG.43725	MSTRG.43725.3	g15711	g15711.t1	sense	intergenic	2818	same_strand	upstream
1	MSTRG.60871	MSTRG.60871.1	g21779	g21779.t1	antisense	intergenic	22	convergent	downstream
0	MSTRG.60871	MSTRG.60871.1	g21780	g21780.t1	antisense	intergenic	4396	convergent	downstream
0	MSTRG.60871	MSTRG.60871.1	g21781	g21781.t2	antisense	intergenic	6878	convergent	downstream
0	MSTRG.60871	MSTRG.60871.1	g21781	g21781.t1	antisense	intergenic	6878	convergent	downstream
0	MSTRG.60871	MSTRG.60871.1	g21778	g21778.t1	antisense	intergenic	4162	divergent	upstream
1	MSTRG.12423	MSTRG.12423.1	g4429	g4429.t1	antisense	genic	0	nested	intronic
0	MSTRG.12423	MSTRG.12423.1	g4430	g4430.t1	sense	intergenic	9329	same_strand	upstream
1	MSTRG.25747	MSTRG.25747.1	g9578	g9578.t1	sense	intergenic	11470	same_strand	downstream
1	MSTRG.57518	MSTRG.57518.1	g20607	g20607.t1	antisense	intergenic	1010	divergent	upstream
0	MSTRG.57518	MSTRG.57518.1	g20606	g20606.t1	antisense	intergenic	9011	convergent	downstream
0	MSTRG.57518	MSTRG.57518.1	g20608	g20608.t1	antisense	intergenic	4017	divergent	upstream
1	MSTRG.8575	MSTRG.8575.1	g3072	g3072.t1	antisense	genic	0	nested	intronic
0	MSTRG.8575	MSTRG.8575.1	g3071	g3071.t1	sense	intergenic	7290	same_strand	downstream
0	MSTRG.8575	MSTRG.8575.1	g3073	g3073.t1	antisense	intergenic	4501	convergent	downstream
1	MSTRG.12072	MSTRG.12072.4	g4253	g4253.t1	antisense	intergenic	3631	divergent	upstream
1	MSTRG.57802	MSTRG.57802.7	g20696	g20696.t1	sense	intergenic	4436	same_strand	downstream
1	MSTRG.58388	MSTRG.58388.1	g20898	g20898.t1	sense	intergenic	15477	same_strand	upstream
1	MSTRG.45820	MSTRG.45820.2	g16595	g16595.t1	antisense	intergenic	32519	divergent	upstream
1	MSTRG.29182	MSTRG.29182.1	g10849	g10849.t1	sense	intergenic	32347	same_strand	upstream
0	MSTRG.29182	MSTRG.29182.1	g10848	g10848.t2	antisense	intergenic	33726	divergent	upstream
0	MSTRG.29182	MSTRG.29182.1	g10848	g10848.t1	antisense	intergenic	33711	divergent	upstream
1	MSTRG.50818	MSTRG.50818.1	g18444	g18444.t1	antisense	intergenic	19319	divergent	upstream
0	MSTRG.50818	MSTRG.50818.1	g18444	g18444.t2	antisense	intergenic	19556	divergent	upstream
1	MSTRG.40931	MSTRG.40931.2	g14851	g14851.t1	antisense	intergenic	25868	divergent	upstream
1	MSTRG.50895	MSTRG.50895.1	g18477	g18477.t1	antisense	intergenic	31716	divergent	upstream
0	MSTRG.50895	MSTRG.50895.1	g18476	g18476.t1	antisense	intergenic	37878	divergent	upstream
1	MSTRG.42325	MSTRG.42325.1	g15214	g15214.t1	antisense	intergenic	10870	divergent	upstream
0	MSTRG.42325	MSTRG.42325.1	g15215	g15215.t1	antisense	intergenic	14910	convergent	downstream
1	MSTRG.33833	MSTRG.33833.1	g12443	g12443.t1	sense	intergenic	41909	same_strand	downstream
1	MSTRG.56891	MSTRG.56891.1	g20407	g20407.t1	sense	intergenic	652	same_strand	upstream
0	MSTRG.56891	MSTRG.56891.1	g20406	g20406.t1	sense	intergenic	2430	same_strand	upstream
1	MSTRG.47879	MSTRG.47879.2	g17399	g17399.t1	sense	intergenic	3204	same_strand	downstream
0	MSTRG.47879	MSTRG.47879.2	g17398	g17398.t1	antisense	intergenic	3250	convergent	downstream
1	MSTRG.29522	MSTRG.29522.1	g10981	g10981.t1	sense	intergenic	6929	same_strand	downstream
1	MSTRG.40555	MSTRG.40555.1	g14735	g14735.t2	sense	intergenic	6228	same_strand	upstream
1	MSTRG.33096	MSTRG.33096.7	g12210	g12210.t1	antisense	intergenic	2950	convergent	downstream
0	MSTRG.33096	MSTRG.33096.7	g12211	g12211.t1	antisense	intergenic	4635	convergent	downstream
1	MSTRG.44677	MSTRG.44677.1	g16147	g16147.t1	antisense	intergenic	3819	divergent	upstream
0	MSTRG.44677	MSTRG.44677.1	g16146	g16146.t1	antisense	intergenic	8576	convergent	downstream
0	MSTRG.44677	MSTRG.44677.1	g16148	g16148.t1	antisense	intergenic	4837	divergent	upstream
0	MSTRG.44677	MSTRG.44677.1	g16149	g16149.t1	antisense	intergenic	5398	divergent	upstream
1	MSTRG.59220	MSTRG.59220.1	g21189	g21189.t1	antisense	intergenic	108	convergent	downstream
0	MSTRG.59220	MSTRG.59220.1	g21190	g21190.t1	sense	intergenic	8729	same_strand	downstream
1	MSTRG.66537	MSTRG.66537.1	g23978	g23978.t1	sense	intergenic	1193	same_strand	upstream
0	MSTRG.66537	MSTRG.66537.1	g23977	g23977.t1	antisense	intergenic	4061	divergent	upstream
0	MSTRG.66537	MSTRG.66537.1	g23976	g23976.t1	antisense	intergenic	9037	divergent	upstream
0	MSTRG.66537	MSTRG.66537.1	g23979	g23979.t1	antisense	intergenic	9767	convergent	downstream
1	MSTRG.57693	MSTRG.57693.1	g20658	g20658.t1	antisense	intergenic	5779	divergent	upstream
1	MSTRG.2066	MSTRG.2066.2	g740	g740.t1	antisense	intergenic	5236	divergent	upstream
0	MSTRG.2066	MSTRG.2066.2	g739	g739.t2	antisense	intergenic	7263	convergent	downstream
0	MSTRG.2066	MSTRG.2066.2	g739	g739.t3	antisense	intergenic	7263	convergent	downstream
0	MSTRG.2066	MSTRG.2066.2	g739	g739.t1	antisense	intergenic	7263	convergent	downstream
1	MSTRG.59841	MSTRG.59841.1	g21440	g21440.t1	sense	intergenic	4545	same_strand	upstream
0	MSTRG.59841	MSTRG.59841.1	g21439	g21439.t1	sense	intergenic	7905	same_strand	upstream
1	MSTRG.8512	MSTRG.8512.1	g3028	g3028.t1	sense	intergenic	13483	same_strand	upstream
0	MSTRG.8512	MSTRG.8512.1	g3027	g3027.t2	antisense	intergenic	14630	divergent	upstream
0	MSTRG.8512	MSTRG.8512.1	g3027	g3027.t1	antisense	intergenic	14630	divergent	upstream
0	MSTRG.8512	MSTRG.8512.1	g3028	g3028.t2	sense	intergenic	16214	same_strand	upstream
1	MSTRG.42728	MSTRG.42728.5	g15347	g15347.t1	antisense	intergenic	13377	divergent	upstream
0	MSTRG.42728	MSTRG.42728.5	g15348	g15348.t1	antisense	intergenic	19203	convergent	downstream
0	MSTRG.42728	MSTRG.42728.5	g15346	g15346.t1	antisense	intergenic	17180	divergent	upstream
1	MSTRG.27781	MSTRG.27781.1	g10304	g10304.t1	antisense	intergenic	16150	convergent	downstream
0	MSTRG.27781	MSTRG.27781.1	g10305	g10305.t1	antisense	intergenic	18972	divergent	upstream
1	MSTRG.61288	MSTRG.61288.1	g21954	g21954.t1	antisense	intergenic	22	convergent	downstream
0	MSTRG.61288	MSTRG.61288.1	g21955	g21955.t1	sense	intergenic	7629	same_strand	downstream
1	MSTRG.33069	MSTRG.33069.6	g12188	g12188.t1	sense	intergenic	1289	same_strand	upstream
0	MSTRG.33069	MSTRG.33069.6	g12186	g12186.t1	sense	intergenic	7902	same_strand	upstream
0	MSTRG.33069	MSTRG.33069.6	g12189	g12189.t1	antisense	intergenic	3897	divergent	upstream
0	MSTRG.33069	MSTRG.33069.6	g12191	g12191.t1	sense	intergenic	9020	same_strand	downstream
0	MSTRG.33069	MSTRG.33069.6	g12191	g12191.t2	sense	intergenic	9020	same_strand	downstream
0	MSTRG.33069	MSTRG.33069.6	g12190	g12190.t1	antisense	intergenic	7800	divergent	upstream
0	MSTRG.33069	MSTRG.33069.6	g12187	g12187.t1	antisense	intergenic	5142	convergent	downstream
1	MSTRG.9032	MSTRG.9032.1	g3269	g3269.t1	antisense	intergenic	39	convergent	downstream
0	MSTRG.9032	MSTRG.9032.1	g3268	g3268.t2	antisense	intergenic	741	divergent	upstream
0	MSTRG.9032	MSTRG.9032.1	g3268	g3268.t1	antisense	intergenic	741	divergent	upstream
0	MSTRG.9032	MSTRG.9032.1	g3267	g3267.t1	sense	intergenic	8726	same_strand	downstream
1	MSTRG.24522	MSTRG.24522.1	g9081	g9081.t1	sense	intergenic	1580	same_strand	upstream
0	MSTRG.24522	MSTRG.24522.1	g9082	g9082.t1	antisense	intergenic	7698	divergent	upstream
1	MSTRG.57802	MSTRG.57802.19	g20696	g20696.t1	sense	intergenic	14218	same_strand	downstream
1	MSTRG.32782	MSTRG.32782.2	g12058	g12058.t1	antisense	intergenic	4887	convergent	downstream
0	MSTRG.32782	MSTRG.32782.2	g12059	g12059.t1	antisense	intergenic	9939	divergent	upstream
1	MSTRG.67503	MSTRG.67503.1	g24406	g24406.t1	sense	genic	0	nested	intronic
1	MSTRG.50675	MSTRG.50675.1	g18403	g18403.t1	antisense	intergenic	5007	convergent	downstream
0	MSTRG.50675	MSTRG.50675.1	g18404	g18404.t1	antisense	intergenic	7624	divergent	upstream
1	MSTRG.53695	MSTRG.53695.1	g19303	g19303.t1	antisense	intergenic	6679	convergent	downstream
0	MSTRG.53695	MSTRG.53695.1	g19302	g19302.t1	sense	intergenic	9678	same_strand	upstream
1	MSTRG.3142	MSTRG.3142.1	g1119	g1119.t1	antisense	intergenic	1449	divergent	upstream
0	MSTRG.3142	MSTRG.3142.1	g1120	g1120.t1	sense	intergenic	4569	same_strand	downstream
0	MSTRG.3142	MSTRG.3142.1	g1118	g1118.t1	sense	intergenic	4820	same_strand	upstream
0	MSTRG.3142	MSTRG.3142.1	g1117	g1117.t1	antisense	intergenic	9319	convergent	downstream
1	MSTRG.38814	MSTRG.38814.1	g14086	g14086.t1	sense	intergenic	425	same_strand	upstream
0	MSTRG.38814	MSTRG.38814.1	g14085	g14085.t1	sense	intergenic	2689	same_strand	downstream
1	MSTRG.52676	MSTRG.52676.1	g18970	g18970.t1	sense	intergenic	2809	same_strand	upstream
1	MSTRG.19187	MSTRG.19187.3	g7380	g7380.t1	antisense	genic	0	nested	intronic
0	MSTRG.19187	MSTRG.19187.3	g7379	g7379.t1	sense	intergenic	5125	same_strand	upstream
0	MSTRG.19187	MSTRG.19187.3	g7380	g7380.t2	antisense	genic	0	nested	intronic
1	MSTRG.14399	MSTRG.14399.1	g5420	g5420.t2	antisense	intergenic	217	convergent	downstream
0	MSTRG.14399	MSTRG.14399.1	g5417	g5417.t1	sense	intergenic	7800	same_strand	downstream
0	MSTRG.14399	MSTRG.14399.1	g5420	g5420.t1	antisense	intergenic	217	convergent	downstream
0	MSTRG.14399	MSTRG.14399.1	g5418	g5418.t1	antisense	intergenic	3353	divergent	upstream
0	MSTRG.14399	MSTRG.14399.1	g5419	g5419.t1	antisense	intergenic	467	divergent	upstream
1	MSTRG.13901	MSTRG.13901.3	g5147	g5147.t2	antisense	genic	0	nested	intronic
0	MSTRG.13901	MSTRG.13901.3	g5148	g5148.t1	antisense	intergenic	2227	divergent	upstream
0	MSTRG.13901	MSTRG.13901.3	g5147	g5147.t1	antisense	genic	0	overlapping	intronic
1	MSTRG.19935	MSTRG.19935.1	g7625	g7625.t1	antisense	genic	0	nested	exonic
1	MSTRG.46971	MSTRG.46971.1	g17039	g17039.t3	sense	intergenic	58038	same_strand	upstream
0	MSTRG.46971	MSTRG.46971.1	g17039	g17039.t1	sense	intergenic	58068	same_strand	upstream
1	MSTRG.62366	MSTRG.62366.2	g22317	g22317.t1	antisense	intergenic	28518	convergent	downstream
1	MSTRG.21368	MSTRG.21368.1	g8017	g8017.t1	antisense	intergenic	30351	convergent	downstream
1	MSTRG.11202	MSTRG.11202.1	g3914	g3914.t1	antisense	intergenic	1745	divergent	upstream
1	MSTRG.59104	MSTRG.59104.1	g21148	g21148.t1	antisense	intergenic	31777	divergent	upstream
0	MSTRG.59104	MSTRG.59104.1	g21148	g21148.t2	antisense	intergenic	32832	divergent	upstream
0	MSTRG.59104	MSTRG.59104.1	g21147	g21147.t1	sense	intergenic	33248	same_strand	upstream
0	MSTRG.59104	MSTRG.59104.1	g21149	g21149.t1	antisense	intergenic	36676	divergent	upstream
1	MSTRG.63567	MSTRG.63567.3	g22762	g22762.t1	sense	intergenic	19518	same_strand	downstream
1	MSTRG.26853	MSTRG.26853.1	g9963	g9963.t1	sense	intergenic	4633	same_strand	downstream
1	MSTRG.67017	MSTRG.67017.1	g24204	g24204.t1	antisense	genic	0	containing	intronic
0	MSTRG.67017	MSTRG.67017.1	g24203	g24203.t1	antisense	intergenic	2230	convergent	downstream
0	MSTRG.67017	MSTRG.67017.1	g24206	g24206.t1	antisense	intergenic	6500	divergent	upstream
0	MSTRG.67017	MSTRG.67017.1	g24205	g24205.t1	antisense	intergenic	3741	divergent	upstream
0	MSTRG.67017	MSTRG.67017.1	g24206	g24206.t2	antisense	intergenic	6500	divergent	upstream
1	MSTRG.37180	MSTRG.37180.1	g13537	g13537.t1	sense	intergenic	4142	same_strand	downstream
1	MSTRG.7770	MSTRG.7770.1	g2761	g2761.t1	sense	intergenic	1321	same_strand	downstream
0	MSTRG.7770	MSTRG.7770.1	g2762	g2762.t1	antisense	intergenic	6123	convergent	downstream
1	MSTRG.29120	MSTRG.29120.1	g10810	g10810.t1	antisense	intergenic	990	convergent	downstream
0	MSTRG.29120	MSTRG.29120.1	g10809	g10809.t1	antisense	intergenic	8086	convergent	downstream
0	MSTRG.29120	MSTRG.29120.1	g10812	g10812.t2	sense	intergenic	5964	same_strand	downstream
0	MSTRG.29120	MSTRG.29120.1	g10812	g10812.t1	sense	intergenic	5817	same_strand	downstream
0	MSTRG.29120	MSTRG.29120.1	g10811	g10811.t1	sense	intergenic	2703	same_strand	downstream
0	MSTRG.29120	MSTRG.29120.1	g10812	g10812.t3	sense	intergenic	5964	same_strand	downstream
1	MSTRG.64489	MSTRG.64489.2	g23094	g23094.t2	sense	intergenic	18487	same_strand	upstream
0	MSTRG.64489	MSTRG.64489.2	g23094	g23094.t1	sense	intergenic	18526	same_strand	upstream
1	MSTRG.40520	MSTRG.40520.1	g14722	g14722.t1	antisense	genic	0	nested	intronic
0	MSTRG.40520	MSTRG.40520.1	g14722	g14722.t2	antisense	genic	0	nested	intronic
1	MSTRG.58490	MSTRG.58490.1	g20932	g20932.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.58490	MSTRG.58490.1	g20933	g20933.t1	antisense	intergenic	1292	divergent	upstream
1	MSTRG.7200	MSTRG.7200.1	g2543	g2543.t1	sense	intergenic	29239	same_strand	downstream
1	MSTRG.26026	MSTRG.26026.1	g9664	g9664.t1	sense	genic	0	nested	intronic
0	MSTRG.26026	MSTRG.26026.1	g9664	g9664.t2	sense	intergenic	3918	same_strand	upstream
0	MSTRG.26026	MSTRG.26026.1	g9663	g9663.t1	antisense	intergenic	5242	divergent	upstream
0	MSTRG.26026	MSTRG.26026.1	g9665	g9665.t1	antisense	intergenic	5831	convergent	downstream
0	MSTRG.26026	MSTRG.26026.1	g9666	g9666.t1	antisense	intergenic	6418	convergent	downstream
1	MSTRG.11477	MSTRG.11477.1	g4041	g4041.t1	antisense	intergenic	12307	convergent	downstream
0	MSTRG.11477	MSTRG.11477.1	g4040	g4040.t1	sense	intergenic	17983	same_strand	upstream
1	MSTRG.34453	MSTRG.34453.1	g12651	g12651.t1	sense	intergenic	16185	same_strand	downstream
1	MSTRG.45940	MSTRG.45940.8	g16633	g16633.t1	sense	intergenic	21563	same_strand	downstream
0	MSTRG.45940	MSTRG.45940.8	g16634	g16634.t1	antisense	intergenic	28851	divergent	upstream
